team_id,title,id,match_index,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
73,Bournemouth,73,30,a,1.94869,0.907832,1.94869,0.907832,6,5,2,2,2.2605000000000004,d,2025-04-05 14:00:00,0,1,0,1,1.040858,264,32,188,23
73,Bournemouth,73,31,h,1.8577,1.07203,1.8577,1.07203,4,10,1,0,2.0067,w,2025-04-14 19:00:00,1,0,0,3,0.7856699999999999,223,19,173,18
73,Bournemouth,73,32,a,0.664093,0.337818,0.664093,0.337818,8,4,0,0,1.5989,d,2025-04-19 14:00:00,0,1,0,1,0.32627500000000004,87,13,257,16
73,Bournemouth,73,33,h,0.60995,1.91039,0.60995,1.91039,4,15,1,1,0.47250000000000003,d,2025-04-27 13:00:00,0,1,0,1,-1.30044,210,21,124,17
73,Bournemouth,73,34,a,1.41783,2.05484,1.41783,2.05484,3,10,2,1,0.9253,w,2025-05-03 16:30:00,1,0,0,3,-0.6370100000000001,245,28,230,18
73,Bournemouth,73,35,h,1.02272,1.12376,1.02272,1.12376,10,1,0,1,1.2057,l,2025-05-10 16:30:00,0,0,1,0,-0.10104000000000002,117,26,228,19
73,Bournemouth,73,36,a,0.962014,1.59779,0.962014,1.59779,2,8,1,3,0.8341999999999999,l,2025-05-20 19:00:00,0,0,1,0,-0.635776,337,15,229,11
73,Bournemouth,73,37,h,2.72449,0.156702,2.72449,0.156702,16,3,2,0,2.8686999999999996,w,2025-05-25 15:00:00,1,0,0,3,2.5677879999999997,158,34,232,25
74,Southampton,74,0,a,1.95483,0.433489,1.95483,0.433489,13,4,0,1,2.5586,l,2024-08-17 14:00:00,0,0,1,0,1.521341,72,19,325,20
74,Southampton,74,1,h,0.214952,2.86475,0.214952,2.86475,4,9,0,1,0.0697,l,2024-08-24 14:00:00,0,0,1,0,-2.649798,171,21,425,23
74,Southampton,74,2,a,1.64713,3.86281,1.64713,3.86281,14,15,1,3,0.2902,l,2024-08-31 14:00:00,0,0,1,0,-2.21568,189,23,306,21
