team_id,title,id,match_index,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
107,Atalanta,107,2,h,2.62415,0.532382,2.62415,0.532382,12,4,4,1,2.6961000000000004,w,2025-09-14 13:00:00,1,0,0,3,2.091768,155,20,274,15
107,Atalanta,107,3,a,1.67723,1.31336,1.67723,0.43578,8,4,3,0,1.6584999999999999,w,2025-09-21 13:00:00,1,0,0,3,1.24145,244,19,383,24
107,Atalanta,107,4,a,0.885278,1.84242,0.885278,1.84242,1,10,1,1,0.6609,d,2025-09-27 16:00:00,0,1,0,1,-0.9571419999999999,344,11,180,20
107,Atalanta,107,5,h,1.74169,0.959121,1.74169,0.959121,13,4,1,1,1.9987,d,2025-10-04 18:45:00,0,1,0,1,0.782569,304,31,289,24
110,Fiorentina,110,0,a,1.14261,1.51736,1.14261,1.51736,3,6,1,1,1.0569,d,2025-08-24 16:30:00,0,1,0,1,-0.37475000000000014,212,22,281,24
110,Fiorentina,110,1,a,1.18859,1.05012,1.18859,1.05012,2,7,0,0,1.4423,d,2025-08-31 16:30:00,0,1,0,1,0.1384700000000001,150,17,231,19
110,Fiorentina,110,2,h,1.39098,3.55376,1.39098,2.79247,6,8,1,3,0.2418,l,2025-09-13 18:45:00,0,0,1,0,-1.4014899999999997,248,25,279,23
110,Fiorentina,110,3,h,0.424904,2.09507,0.424904,2.09507,1,7,1,2,0.2915,l,2025-09-21 16:00:00,0,0,1,0,-1.6701660000000003,288,31,169,30
110,Fiorentina,110,4,a,0.840093,0.580471,0.840093,0.580471,4,4,0,0,1.5492,d,2025-09-28 13:00:00,0,1,0,1,0.259622,114,28,244,28
110,Fiorentina,110,5,h,1.11719,1.22512,1.11719,1.22512,2,8,1,2,1.1895,l,2025-10-05 13:00:00,0,0,1,0,-0.10793000000000008,274,21,226,31
111,AC Milan,111,0,h,2.08498,0.363576,2.08498,0.363576,19,0,1,2,2.6003000000000003,l,2025-08-23 18:45:00,0,0,1,0,1.7214039999999997,232,17,348,20
111,AC Milan,111,1,a,2.13175,0.481693,2.13175,0.481693,11,7,2,0,2.5508,w,2025-08-29 18:45:00,1,0,0,3,1.6500569999999999,214,10,305,14
111,AC Milan,111,2,h,1.15538,0.198634,1.15538,0.198634,7,2,1,0,2.2569,w,2025-09-14 18:45:00,1,0,0,3,0.9567460000000001,344,21,196,19
111,AC Milan,111,3,a,1.70251,0.298364,1.70251,0.298364,10,5,3,0,2.493,w,2025-09-20 18:45:00,1,0,0,3,1.404146,199,13,415,22
111,AC Milan,111,4,h,0.952575,2.23894,0.952575,1.47764,4,4,2,1,0.44480000000000003,w,2025-09-28 18:45:00,1,0,0,3,-0.5250650000000001,298,14,242,18
111,AC Milan,111,5,a,1.55707,0.570595,0.795771,0.570595,3,6,0,0,2.2260999999999997,d,2025-10-05 18:45:00,0,1,0,1,0.22517600000000004,287,13,300,14
113,Torino,113,0,a,0.816232,2.60956,0.816232,2.60956,3,15,0,5,0.3415,l,2025-08-25 18:45:00,0,0,1,0,-1.7933280000000003,419,10,253,31
113,Torino,113,1,h,1.05012,1.18859,1.05012,1.18859,7,2,0,0,1.2317,d,2025-08-31 16:30:00,0,1,0,1,-0.1384700000000001,231,19,150,17
113,Torino,113,2,a,0.805089,1.02943,0.805089,1.02943,2,6,1,0,1.17,w,2025-09-14 10:30:00,1,0,0,3,-0.224341,311,14,102,19
113,Torino,113,3,h,1.31336,1.67723,0.43578,1.67723,4,8,0,3,1.0063,l,2025-09-21 13:00:00,0,0,1,0,-1.24145,383,24,244,19
113,Torino,113,4,a,0.660829,1.44462,0.660829,0.683322,6,1,1,2,0.6448,l,2025-09-29 16:30:00,0,0,1,0,-0.022492999999999985,144,16,251,17
113,Torino,113,5,a,2.18108,1.45075,2.18108,0.68945,9,3,3,3,1.923,d,2025-10-04 13:00:00,0,1,0,1,1.4916300000000002,238,34,261,24
116,Cagliari,116,0,h,1.51736,1.14261,1.51736,1.14261,6,3,1,1,1.6262999999999999,d,2025-08-24 16:30:00,0,1,0,1,0.37475000000000014,281,24,212,22
116,Cagliari,116,1,a,0.64413,1.73158,0.64413,1.73158,0,8,0,1,0.5751,l,2025-08-30 18:45:00,0,0,1,0,-1.08745,352,11,194,21
116,Cagliari,116,2,h,1.76945,1.95549,1.76945,1.95549,4,7,2,0,1.2785,w,2025-09-13 13:00:00,1,0,0,3,-0.18603999999999998,202,21,262,37
116,Cagliari,116,3,a,2.21034,1.13998,1.44904,1.13998,10,4,2,1,2.2102,w,2025-09-19 18:45:00,1,0,0,3,0.3090600000000001,222,25,222,22
116,Cagliari,116,4,h,0.475174,3.95419,0.475174,3.95419,1,12,0,2,0.0427,l,2025-09-27 18:45:00,0,0,1,0,-3.479016,265,25,220,24
116,Cagliari,116,5,a,0.789093,2.98545,0.789093,2.98545,2,9,1,1,0.2002,d,2025-10-05 10:30:00,0,1,0,1,-2.196357,243,18,158,21
230,Parma Calcio 1913,230,0,a,0.815567,2.74202,0.815567,2.74202,3,11,0,2,0.24109999999999998,l,2025-08-24 18:45:00,0,0,1,0,-1.926453,231,21,155,21
230,Parma Calcio 1913,230,1,h,0.751112,1.19727,0.751112,1.19727,3,13,1,1,0.9360999999999999,d,2025-08-30 16:30:00,0,1,0,1,-0.44615800000000005,244,25,175,17
230,Parma Calcio 1913,230,2,a,1.95549,1.76945,1.95549,1.76945,7,4,0,2,1.4576,l,2025-09-13 13:00:00,0,0,1,0,0.18603999999999998,262,37,202,21
230,Parma Calcio 1913,230,3,a,0.902031,0.172561,0.902031,0.172561,4,2,0,0,2.0266,d,2025-09-21 13:00:00,0,1,0,1,0.7294700000000001,248,21,214,14
230,Parma Calcio 1913,230,4,h,1.44462,0.660829,0.683322,0.660829,1,6,2,1,2.0935,w,2025-09-29 16:30:00,1,0,0,3,0.022492999999999985,251,17,144,16
230,Parma Calcio 1913,230,5,h,1.08896,0.622459,1.08896,0.622459,5,3,0,1,1.7644,l,2025-10-04 13:00:00,0,0,1,0,0.46650099999999994,116,16,269,15
243,Lecce,243,0,a,0.55094,0.56563,0.55094,0.56563,4,3,0,0,1.2407,d,2025-08-23 16:30:00,0,1,0,1,-0.01468999999999998,274,34,125,23
243,Lecce,243,1,h,0.481693,2.13175,0.481693,2.13175,7,11,0,2,0.3023,l,2025-08-29 18:45:00,0,0,1,0,-1.6500569999999999,305,14,214,10
243,Lecce,243,2,a,0.532382,2.62415,0.532382,2.62415,4,12,1,4,0.2049,l,2025-09-14 13:00:00,0,0,1,0,-2.091768,274,15,155,20
243,Lecce,243,3,h,1.13998,2.21034,1.13998,1.44904,4,10,1,2,0.5752,l,2025-09-19 18:45:00,0,0,1,0,-0.3090600000000001,222,22,222,25
243,Lecce,243,4,h,2.09017,1.5908,2.09017,0.829502,6,8,2,2,1.7630999999999997,d,2025-09-28 16:00:00,0,1,0,1,1.2606680000000001,315,23,118,24
243,Lecce,243,5,a,0.622459,1.08896,0.622459,1.08896,3,5,1,0,0.9052,w,2025-10-04 13:00:00,1,0,0,3,-0.46650099999999994,269,15,116,16
272,Cremonese,272,0,a,0.363576,2.08498,0.363576,2.08498,0,19,2,1,0.2555,w,2025-08-23 18:45:00,1,0,0,3,-1.7214039999999997,348,20,232,17
